"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"0500000US16059","Lemhi County, Idaho","8166","*****","7521","96","1","3","63","70","21","26","27","49","109","65","424","121","109","79","315","112",
"0500000US16061","Lewis County, Idaho","3649","*****","3042","56","62","38","60","30","33","15","0","12","84","43","368","62","87","41","281","45",
"0500000US16063","Lincoln County, Idaho","5276","*****","3659","177","34","23","174","101","23","20","0","17","607","153","779","197","595","218","184","67",
"0500000US16065","Madison County, Idaho","53578","*****","47220","560","492","137","167","150","772","191","186","72","1709","412","3032","539","1727","460","1305","289",
"0500000US16067","Minidoka County, Idaho","21922","*****","15808","650","67","105","226","159","86","74","0","23","2696","645","3039","701","2618","681","421","122",
"0500000US16069","Nez Perce County, Idaho","42477","*****","37533","280","43","32","1911","164","366","106","130","114","326","189","2168","286","684","229","1484","173",
"0500000US16071","Oneida County, Idaho","4681","*****","4403","76","17","28","12","21","0","12","0","12","54","46","195","81","95","72","100","33",
"0500000US16073","Owyhee County, Idaho","12284","*****","8979","310","59","75","599","254","13","16","0","19","1372","367","1262","326","1020","316","242","70",
"0500000US16075","Payette County, Idaho","26190","*****","21608","520","22","22","215","119","140","91","4","7","1312","561","2889","480","1808","458","1081","187",
"0500000US16077","Power County, Idaho","8018","*****","5244","214","72","97","115","106","0","17","0","17","1638","340","949","368","720","322","229","94",
"0500000US16079","Shoshone County, Idaho","13580","*****","12345","156","127","20","168","63","40","39","31","40","66","37","803","165","396","146","407","83",
"0500000US16081","Teton County, Idaho","12101","*****","9967","228","0","19","106","118","6","4","0","19","1133","281","889","270","579","244","310","135",
"0500000US16083","Twin Falls County, Idaho","92121","*****","75172","1105","784","274","474","225","1239","212","267","77","4953","825","9232","1124","6544","1120","2688","384",
"0500000US16085","Valley County, Idaho","12136","*****","11538","99","18","22","1","3","7","13","7","11","102","104","463","122","211","215","252","219",
"0500000US16087","Washington County, Idaho","10866","*****","9051","269","12","22","93","78","24","28","25","39","730","272","931","222","501","224","430","72",
"0500000US17001","Adams County, Illinois","65166","*****","59271","217","2320","272","23","17","437","116","11","19","324","115","2780","310","933","252","1847","264",
"0500000US17003","Alexander County, Illinois","5042","*****","3186","18","1642","84","0","17","15","12","0","17","0","17","199","85","48","37","151","76",
"0500000US17005","Bond County, Illinois","16627","*****","14765","165","1144","156","151","83","83","61","0","19","36","38","448","178","181","118","267","140",
"0500000US17007","Boone County, Illinois","53316","*****","39578","701","1312","502","220","158","534","98","0","29","6692","905","4980","841","3193","704","1787","406",
"0500000US17009","Brown County, Illinois","6320","*****","4777","43","1091","109","53","37","2","4","0","17","192","64","205","105","86","50","119","85",
"0500000US17011","Bureau County, Illinois","33027","*****","29410","296","212","60","20","11","286","58","0","26","1215","301","1884","249","1323","220","561","85",
"0500000US17013","Calhoun County, Illinois","4406","*****","4183","46","45","46","5","9","1","3","0","12","6","9","166","72","97","70","69","52",
"0500000US17015","Carroll County, Illinois","15621","*****","14177","120","604","62","47","26","106","33","0","19","139","76","548","140","307","115","241","97",
"0500000US17017","Cass County, Illinois","12826","*****","9965","234","489","129","60","66","102","22","75","124","1115","340","1020","273","832","276","188","71",
"0500000US17019","Champaign County, Illinois","206098","*****","136542","929","27538","995","322","154","22008","379","67","67","4031","816","15590","1237","7985","923","7605","1183",
"0500000US17021","Christian County, Illinois","33684","*****","31334","316","890","151","26","23","242","35","7","11","286","152","899","298","461","261","438","182",
"0500000US17023","Clark County, Illinois","15328","*****","14692","51","106","62","5","7","25","23","0","19","44","57","456","94","178","78","278","75",
"0500000US17025","Clay County, Illinois","13173","*****","12562","54","93","62","27","32","40","35","0","19","29","37","422","54","46","68","376","83",
"0500000US17027","Clinton County, Illinois","36899","*****","33710","189","1164","105","42","36","206","48","0","26","390","199","1387","278","588","221","799","240",
"0500000US17029","Coles County, Illinois","46689","*****","42170","320","1783","192","23","24","691","164","2","6","335","154","1685","382","637","294","1048","220",
"0500000US17031","Cook County, Illinois","5185812","*****","2408676","8612","1165825","3599","38507","3022","402519","2771","2633","585","592026","11304","575626","10005","427032","8960","148594","4680",
"0500000US17033","Crawford County, Illinois","18588","*****","16942","82","656","128","220","191","36","27","0","19","32","33","702","188","222","143","480","137",
"0500000US17035","Cumberland County, Illinois","10378","*****","9960","5","15","20","0","19","10","19","0","19","10","15","383","29","23","32","360","45",
"0500000US17037","DeKalb County, Illinois","100512","*****","76672","746","7815","464","440","187","2139","401","31","50","4643","789","8772","1008","4237","718","4535","663",
"0500000US17039","De Witt County, Illinois","15461","*****","14610","140","160","68","52","46","31","21","0","19","71","63","537","158","281","138","256","85",
"0500000US17041","Douglas County, Illinois","19686","*****","17814","167","267","74","61","46","89","53","0","19","336","162","1119","206","840","217","279","110",
"0500000US17043","DuPage County, Illinois","927263","*****","623577","2391","46564","1026","3148","698","117132","1211","267","90","49964","2363","86611","3161","60166","2750","26445","1618",
"0500000US17045","Edgar County, Illinois","16637","*****","16023","48","104","53","6","9","65","65","5","9","65","71","369","98","117","68","252","58",
"0500000US17047","Edwards County, Illinois","6118","*****","5851","44","11","11","1","3","27","20","0","17","22","21","206","46","70","43","136","14",
"0500000US17049","Effingham County, Illinois","34505","*****","33097","249","226","130","7","8","259","49","0","26","290","220","626","241","306","178","320","144",
"0500000US17051","Fayette County, Illinois","21380","*****","19113","82","805","219","108","97","32","41","42","59","58","34","1222","201","446","88","776","181",
"0500000US17053","Ford County, Illinois","13396","*****","12258","129","112","56","4","7","100","15","0","19","291","126","631","138","281","125","350","70",
"0500000US17055","Franklin County, Illinois","37541","*****","35597","164","168","76","30","21","139","56","0","26","196","122","1411","152","680","135","731","92",
"0500000US17057","Fulton County, Illinois","33259","*****","30913","70","858","132","201","78","91","39","0","26","242","94","954","181","248","89","706","132",
"0500000US17059","Gallatin County, Illinois","4857","*****","4666","50","33","31","17","23","13","8","0","12","0","12","128","56","0","12","128","56",
"0500000US17061","Greene County, Illinois","11837","*****","11375","73","82","33","7","8","40","36","2","4","52","27","279","81","170","75","109","34",
"0500000US17063","Grundy County, Illinois","52920","*****","46772","539","1127","137","41","32","231","128","0","29","1443","379","3306","486","2188","444","1118","297",
"0500000US17065","Hamilton County, Illinois","7972","*****","7654","91","4","15","4","6","69","41","37","65","39","38","165","88","34","50","131","75",
"0500000US17067","Hancock County, Illinois","17434","*****","16571","90","132","56","21","20","57","23","4","7","158","50","491","83","226","76","265","62",
"0500000US17069","Hardin County, Illinois","3623","*****","3488","72","43","18","0","12","0","12","0","12","25","15","67","67","43","62","24","24",
"0500000US17071","Henderson County, Illinois","6284","*****","5980","64","16","18","12","16","2","5","0","17","85","50","189","37","34","32","155","22",
"0500000US17073","Henry County, Illinois","48948","*****","43316","387","1071","186","5","6","192","62","10","16","1290","374","3064","420","2175","355","889","262",
"0500000US17075","Iroquois County, Illinois","26746","*****","23962","170","182","93","86","74","99","34","0","23","1069","208","1348","198","747","189","601","87",
"0500000US17077","Jackson County, Illinois","52706","*****","38775","327","7605","343","107","66","1895","117","81","80","1651","327","2592","348","708","167","1884","333",
"0500000US17079","Jasper County, Illinois","9233","*****","8966","15","10","14","0","17","14","18","3","6","34","16","206","35","63","23","143","26",
"0500000US17081","Jefferson County, Illinois","36808","*****","31241","212","2398","259","76","62","369","74","8","12","245","94","2471","331","899","200","1572","252",
"0500000US17083","Jersey County, Illinois","21336","*****","20341","62","124","61","6","10","107","58","24","34","36","40","698","117","250","64","448","97",
"0500000US17085","Jo Daviess County, Illinois","21918","*****","20607","170","181","68","68","55","124","34","13","14","168","88","757","175","371","128","386","148",
"0500000US17087","Johnson County, Illinois","13350","*****","10971","101","1010","108","0","19","33","23","0","19","100","101","1236","171","388","123","848","126",
"0500000US17089","Kane County, Illinois","516097","*****","318622","3074","26357","1205","5248","1073","20442","779","703","255","68099","3716","76626","3691","62496","3313","14130","1456",
"0500000US17091","Kankakee County, Illinois","106833","*****","79585","865","15612","455","573","265","1017","159","0","29","3408","586","6638","899","3978","785","2660","468",
"0500000US17093","Kendall County, Illinois","135053","*****","93354","1131","11247","532","449","228","4306","494","0","29","7888","1665","17809","1850","14089","1741","3720","665",
"0500000US17095","Knox County, Illinois","49294","*****","41048","425","3834","342","36","20","501","79","0","26","1004","288","2871","486","1309","320","1562","349",
"0500000US17097","Lake County, Illinois","711885","*****","455739","2710","47294","1265","6319","1419","60193","982","335","100","59380","3022","82625","3685","61211","3424","21414","1805",
"0500000US17099","LaSalle County, Illinois","109049","*****","94696","628","2956","242","92","81","946","146","11","11","4437","733","5911","738","3999","677","1912","311",
"0500000US17101","Lawrence County, Illinois","15137","*****","12917","105","1020","158","34","45","74","86","0","19","133","69","959","172","127","107","832","196",
"0500000US17103","Lee County, Illinois","34058","*****","29546","247","1826","108","28","33","181","51","6","9","385","150","2086","299","1209","245","877","163",
"0500000US17105","Livingston County, Illinois","35659","*****","32197","237","1253","119","26","29","191","71","47","63","602","148","1343","225","600","199","743","138",
"0500000US17107","Logan County, Illinois","27870","*****","24540","163","1660","213","38","41","115","67","12","20","122","74","1383","287","424","168","959","230",
"0500000US17109","McDonough County, Illinois","27102","*****","23610","188","1578","102","9","10","536","147","7","16","316","129","1046","221","486","173","560","150",
"0500000US17111","McHenry County, Illinois","311366","*****","256708","2074","4854","532","932","316","9058","504","25","28","10519","1344","29270","2157","20947","1889","8323","983",
"0500000US17113","McLean County, Illinois","170882","*****","135586","703","14421","477","501","201","8402","373","32","28","2336","509","9604","890","4862","667","4742","609",
"0500000US17115","Macon County, Illinois","102591","*****","77128","305","17554","649","27","32","1427","111","69","79","922","264","5464","624","1066","241","4398","617",
"0500000US17117","Macoupin County, Illinois","44566","*****","42165","239","534","100","34","27","159","59","6","12","292","83","1376","236","704","226","672","119",
"0500000US17119","Madison County, Illinois","264631","*****","222292","808","22853","678","312","175","2683","317","63","45","2456","454","13972","997","5314","789","8658","818",
"0500000US17121","Marion County, Illinois","37294","*****","33714","258","1572","160","7","8","251","39","7","13","444","222","1299","219","445","137","854","155",
"0500000US17123","Marshall County, Illinois","11715","*****","10981","129","49","37","1","3","13","13","6","10","152","66","513","123","248","117","265","49",
"0500000US17125","Mason County, Illinois","12878","*****","12368","63","113","63","25","18","15","25","0","19","44","38","313","59","52","30","261","49",
"0500000US17127","Massac County, Illinois","13958","*****","12270","171","883","133","10","18","53","63","0","19","22","42","720","185","290","156","430","110",
"0500000US17129","Menard County, Illinois","12169","*****","11650","73","56","37","0","19","47","20","0","19","6","9","410","81","89","65","321","58",
"0500000US17131","Mercer County, Illinois","15619","*****","14802","110","88","50","14","17","52","21","0","19","137","67","526","117","267","110","259","55",
"0500000US17133","Monroe County, Illinois","34969","*****","33615","174","208","82","37","40","166","46","0","26","269","148","674","155","234","131","440","102",
"0500000US17135","Montgomery County, Illinois","28078","*****","26225","148","756","107","37","24","153","50","6","12","116","94","785","132","243","120","542","122",
"0500000US17137","Morgan County, Illinois","32621","*****","28824","150","1724","225","35","31","247","60","0","26","229","103","1562","288","491","153","1071","245",
"0500000US17139","Moultrie County, Illinois","14469","*****","13894","57","153","64","0","19","19","20","0","19","96","100","307","111","144","95","163","61",
"0500000US17141","Ogle County, Illinois","51536","*****","45203","504","627","202","267","203","232","50","4","2","1174","380","4029","437","3030","409","999","262",
"0500000US17143","Peoria County, Illinois","179831","*****","123328","654","31509","1143","441","243","8101","198","98","78","4173","616","12181","1269","4325","625","7856","1053",
"0500000US17145","Perry County, Illinois","20810","*****","18000","92","1661","168","15","16","135","46","0","23","251","96","748","173","320","94","428","174",
"0500000US17147","Piatt County, Illinois","16702","*****","15970","74","266","122","12","24","32","38","0","19","46","46","376","134","186","65","190","109",
"0500000US17149","Pike County, Illinois","14625","*****","14052","66","74","46","5","7","48","16","97","69","83","36","266","78","131","63","135","54",
"0500000US17151","Pope County, Illinois","3757","*****","3365","42","189","52","67","54","1","2","0","12","5","10","130","82","38","42","92","66",
"0500000US17153","Pulaski County, Illinois","5074","*****","3186","57","1640","67","0","17","5","6","0","17","10","9","233","65","64","44","169","58",
"0500000US17155","Putnam County, Illinois","5600","*****","5202","53","13","11","1","2","36","26","13","17","156","66","179","65","127","62","52","22",
"0500000US17157","Randolph County, Illinois","30142","*****","26199","127","2404","111","37","28","192","98","14","21","424","165","872","201","386","133","486","162",
"0500000US17159","Richland County, Illinois","15675","*****","14744","169","71","56","8","9","43","38","5","9","212","154","592","111","138","97","454","72",
"0500000US17161","Rock Island County, Illinois","142995","*****","104439","744","15668","842","462","251","3746","319","227","214","6493","648","11960","1171","5936","789","6024","808",
"0500000US17163","St. Clair County, Illinois","254777","*****","155810","1183","71311","1400","761","326","3977","374","82","69","4812","1120","18024","1471","4951","872","13073","1304",
"0500000US17165","Saline County, Illinois","23387","*****","21617","122","654","180","20","22","174","37","11","22","103","87","808","214","172","104","636","224",
"0500000US17167","Sangamon County, Illinois","195217","*****","154464","507","24703","909","143","69","4134","354","32","33","1699","673","10042","1116","3240","469","6802","979",
"0500000US17169","Schuyler County, Illinois","6826","*****","6297","57","318","116","0","17","45","63","0","17","30","58","136","95","54","44","82","79",
"0500000US17171","Scott County, Illinois","4847","*****","4637","11","60","52","4","5","21","5","0","12","54","56","71","30","17","21","54","22",
"0500000US17173","Shelby County, Illinois","20867","*****","20200","61","24","22","92","48","60","25","10","13","80","49","401","75","132","47","269","51",
"0500000US17175","Stark County, Illinois","5324","*****","4957","58","55","29","4","7","36","12","0","17","45","36","227","71","140","61","87","31",
"0500000US17177","Stephenson County, Illinois","44042","*****","36152","285","3714","407","113","128","355","75","0","26","493","212","3215","473","976","216","2239","433",
"0500000US17179","Tazewell County, Illinois","130555","*****","122633","443","1830","365","144","50","1333","167","22","30","531","156","4062","559","1965","387","2097","435",
"0500000US17181","Union County, Illinois","16972","*****","15364","68","135","47","27","28","75","23","22","29","63","51","1286","98","744","88","542","59",
"0500000US17183","Vermilion County, Illinois","73179","*****","57768","399","10827","200","92","72","633","110","0","29","729","214","3130","485","1941","423","1189","264",
"0500000US17185","Wabash County, Illinois","11199","*****","10521","43","117","84","5","6","143","64","0","19","44","42","369","128","165","63","204","110",
"0500000US17187","Warren County, Illinois","16576","*****","14067","250","464","89","199","163","400","35","65","99","764","274","617","224","342","196","275","88",
"0500000US17189","Washington County, Illinois","13682","*****","13078","66","106","56","13","14","33","25","0","19","42","28","410","93","122","81","288","42",
"0500000US17191","Wayne County, Illinois","15994","*****","15362","65","52","41","0","19","86","36","0","19","163","79","331","89","43","43","288","73",
"0500000US17193","White County, Illinois","13708","*****","13196","40","90","43","5","5","30","29","3","7","77","36","307","60","104","44","203","48",
"0500000US17195","Whiteside County, Illinois","55192","*****","48497","530","592","157","122","80","280","87","5","7","1206","268","4490","573","2771","553","1719","240",
"0500000US17197","Will County, Illinois","698450","*****","454217","2415","82371","1137","3083","756","42670","887","47","28","48363","2673","67699","3417","44145","3031","23554","1845",
"0500000US17199","Williamson County, Illinois","66902","*****","59702","271","2333","329","310","153","1043","133","0","29","226","122","3288","450","1248","340","2040","375",
"0500000US17201","Winnebago County, Illinois","283289","*****","195682","1675","37802","1243","1437","437","8079","302","100","49","14262","1499","25927","1800","14916","1475","11011","1300",
"0500000US17203","Woodford County, Illinois","38348","*****","36417","293","242","52","18","14","191","74","0","26","152","92","1328","283","576","268","752","95",
"0500000US18001","Adams County, Indiana","35995","*****","33861","235","149","82","182","203","113","54","0","27","449","167","1241","260","695","226","546","119",
"0500000US18003","Allen County, Indiana","388791","*****","282728","1170","42329","1170","1209","450","19328","453","205","62","13611","1504","29381","1948","12793","1467","16588","1311",
