"GEO_ID","NAME","B03003_001E","B03003_001M","B03003_002E","B03003_002M","B03003_003E","B03003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino","Margin of Error!!Total:!!Not Hispanic or Latino","Estimate!!Total:!!Hispanic or Latino","Margin of Error!!Total:!!Hispanic or Latino",
"0500000US12039","Gadsden County, Florida","43642","*****","38462","*****","5180","*****",
"0500000US12041","Gilchrist County, Florida","18494","*****","17116","*****","1378","*****",
"0500000US12043","Glades County, Florida","12324","*****","9235","*****","3089","*****",
"0500000US12045","Gulf County, Florida","14772","*****","14116","*****","656","*****",
"0500000US12047","Hamilton County, Florida","13445","*****","11967","*****","1478","*****",
"0500000US12049","Hardee County, Florida","25508","*****","14795","*****","10713","*****",
"0500000US12051","Hendry County, Florida","40798","*****","17724","*****","23074","*****",
"0500000US12053","Hernando County, Florida","201512","*****","169164","*****","32348","*****",
"0500000US12055","Highlands County, Florida","103808","*****","81498","*****","22310","*****",
"0500000US12057","Hillsborough County, Florida","1489634","*****","1047763","*****","441871","*****",
"0500000US12059","Holmes County, Florida","19626","*****","18929","*****","697","*****",
"0500000US12061","Indian River County, Florida","163856","*****","141847","*****","22009","*****",
"0500000US12063","Jackson County, Florida","47652","*****","45220","*****","2432","*****",
"0500000US12065","Jefferson County, Florida","14713","*****","14009","*****","704","*****",
"0500000US12067","Lafayette County, Florida","8035","*****","7079","166","956","166",
"0500000US12069","Lake County, Florida","398696","*****","327151","*****","71545","*****",
"0500000US12071","Lee County, Florida","792692","*****","605637","*****","187055","*****",
"0500000US12073","Leon County, Florida","295335","*****","271941","*****","23394","*****",
"0500000US12075","Levy County, Florida","44276","*****","39911","*****","4365","*****",
"0500000US12077","Liberty County, Florida","7650","*****","7106","166","544","166",
"0500000US12079","Madison County, Florida","18113","*****","17108","*****","1005","*****",
"0500000US12081","Manatee County, Florida","416020","*****","341741","*****","74279","*****",
"0500000US12083","Marion County, Florida","387697","*****","325961","*****","61736","*****",
"0500000US12085","Martin County, Florida","160464","*****","135774","*****","24690","*****",
"0500000US12086","Miami-Dade County, Florida","2685296","*****","838515","*****","1846781","*****",
"0500000US12087","Monroe County, Florida","81840","*****","62229","*****","19611","*****",
"0500000US12089","Nassau County, Florida","94653","*****","89601","*****","5052","*****",
"0500000US12091","Okaloosa County, Florida","214281","*****","191051","*****","23230","*****",
"0500000US12093","Okeechobee County, Florida","40249","*****","29968","*****","10281","*****",
"0500000US12095","Orange County, Florida","1440471","*****","961736","*****","478735","*****",
"0500000US12097","Osceola County, Florida","406943","*****","183053","*****","223890","*****",
"0500000US12099","Palm Beach County, Florida","1507453","*****","1148813","*****","358640","*****",
"0500000US12101","Pasco County, Florida","588758","*****","484507","*****","104251","*****",
"0500000US12103","Pinellas County, Florida","960565","*****","855800","*****","104765","*****",
"0500000US12105","Polk County, Florida","760961","*****","549959","*****","211002","*****",
"0500000US12107","Putnam County, Florida","74235","*****","66143","*****","8092","*****",
"0500000US12109","St. Johns County, Florida","292243","*****","266889","*****","25354","*****",
"0500000US12111","St. Lucie County, Florida","346237","*****","273323","*****","72914","*****",
"0500000US12113","Santa Rosa County, Florida","193719","*****","180968","*****","12751","*****",
"0500000US12115","Sarasota County, Florida","449011","*****","403089","*****","45922","*****",
"0500000US12117","Seminole County, Florida","474912","*****","364758","*****","110154","*****",
"0500000US12119","Sumter County, Florida","137536","*****","129167","*****","8369","*****",
"0500000US12121","Suwannee County, Florida","44484","*****","39444","*****","5040","*****",
"0500000US12123","Taylor County, Florida","21422","*****","20543","*****","879","*****",
"0500000US12125","Union County, Florida","15551","*****","14752","*****","799","*****",
"0500000US12127","Volusia County, Florida","568229","*****","479152","*****","89077","*****",
"0500000US12129","Wakulla County, Florida","34608","*****","32983","*****","1625","*****",
"0500000US12131","Walton County, Florida","79846","*****","73283","*****","6563","*****",
"0500000US12133","Washington County, Florida","25259","*****","24286","*****","973","*****",
"0500000US13001","Appling County, Georgia","18426","*****","16517","*****","1909","*****",
"0500000US13003","Atkinson County, Georgia","8261","*****","6084","*****","2177","*****",
"0500000US13005","Bacon County, Georgia","11129","*****","10200","*****","929","*****",
"0500000US13007","Baker County, Georgia","2830","*****","2757","37","73","37",
"0500000US13009","Baldwin County, Georgia","43669","*****","42463","*****","1206","*****",
"0500000US13011","Banks County, Georgia","18757","*****","17458","*****","1299","*****",
"0500000US13013","Barrow County, Georgia","86982","*****","74635","*****","12347","*****",
"0500000US13015","Bartow County, Georgia","111153","*****","99752","*****","11401","*****",
"0500000US13017","Ben Hill County, Georgia","17138","*****","16030","*****","1108","*****",
"0500000US13019","Berrien County, Georgia","18257","*****","17178","*****","1079","*****",
"0500000US13021","Bibb County, Georgia","156543","*****","149576","*****","6967","*****",
"0500000US13023","Bleckley County, Georgia","12414","*****","11950","*****","464","*****",
"0500000US13025","Brantley County, Georgia","18171","*****","17793","*****","378","*****",
"0500000US13027","Brooks County, Georgia","16285","*****","15237","*****","1048","*****",
"0500000US13029","Bryan County, Georgia","46681","*****","43009","*****","3672","*****",
"0500000US13031","Bulloch County, Georgia","81372","*****","77267","*****","4105","*****",
"0500000US13033","Burke County, Georgia","24427","*****","23586","*****","841","*****",
"0500000US13035","Butts County, Georgia","26074","*****","25133","*****","941","*****",
"0500000US13037","Calhoun County, Georgia","5528","*****","5261","164","267","164",
"0500000US13039","Camden County, Georgia","56036","*****","51930","*****","4106","*****",
"0500000US13043","Candler County, Georgia","10972","*****","9574","*****","1398","*****",
"0500000US13045","Carroll County, Georgia","122187","*****","112075","*****","10112","*****",
"0500000US13047","Catoosa County, Georgia","68356","*****","65761","*****","2595","*****",
"0500000US13049","Charlton County, Georgia","12711","*****","10744","*****","1967","*****",
"0500000US13051","Chatham County, Georgia","298143","*****","274198","*****","23945","*****",
"0500000US13053","Chattahoochee County, Georgia","9181","*****","7581","*****","1600","*****",
"0500000US13055","Chattooga County, Georgia","24975","*****","23614","*****","1361","*****",
"0500000US13057","Cherokee County, Georgia","274539","*****","241198","*****","33341","*****",
"0500000US13059","Clarke County, Georgia","129267","*****","114516","*****","14751","*****",
"0500000US13061","Clay County, Georgia","2853","*****","2849","7","4","7",
"0500000US13063","Clayton County, Georgia","298771","*****","256033","*****","42738","*****",
"0500000US13065","Clinch County, Georgia","6722","*****","6345","132","377","132",
"0500000US13067","Cobb County, Georgia","769152","*****","656270","*****","112882","*****",
"0500000US13069","Coffee County, Georgia","43161","*****","37585","*****","5576","*****",
"0500000US13071","Colquitt County, Georgia","45907","*****","36841","*****","9066","*****",
"0500000US13073","Columbia County, Georgia","159638","*****","147164","*****","12474","*****",
"0500000US13075","Cook County, Georgia","17363","*****","16147","*****","1216","*****",
"0500000US13077","Coweta County, Georgia","150071","*****","138212","*****","11859","*****",
"0500000US13079","Crawford County, Georgia","12183","*****","11717","*****","466","*****",
"0500000US13081","Crisp County, Georgia","19995","*****","19305","*****","690","*****",
"0500000US13083","Dade County, Georgia","16196","*****","15822","147","374","147",
"0500000US13085","Dawson County, Georgia","28704","*****","26778","*****","1926","*****",
"0500000US13087","Decatur County, Georgia","29118","*****","27146","*****","1972","*****",
"0500000US13089","DeKalb County, Georgia","762105","*****","682733","*****","79372","*****",
"0500000US13091","Dodge County, Georgia","19909","*****","19229","*****","680","*****",
"0500000US13093","Dooly County, Georgia","11026","*****","10181","*****","845","*****",
"0500000US13095","Dougherty County, Georgia","83915","*****","81354","*****","2561","*****",
"0500000US13097","Douglas County, Georgia","146141","*****","129065","*****","17076","*****",
"0500000US13099","Early County, Georgia","10683","*****","10458","*****","225","*****",
"0500000US13101","Echols County, Georgia","3705","*****","2693","246","1012","246",
"0500000US13103","Effingham County, Georgia","67265","*****","63137","*****","4128","*****",
"0500000US13105","Elbert County, Georgia","19725","*****","18615","*****","1110","*****",
"0500000US13107","Emanuel County, Georgia","22961","*****","21894","*****","1067","*****",
"0500000US13109","Evans County, Georgia","10740","*****","9444","*****","1296","*****",
"0500000US13111","Fannin County, Georgia","25605","*****","24811","*****","794","*****",
"0500000US13113","Fayette County, Georgia","120689","*****","110711","*****","9978","*****",
"0500000US13115","Floyd County, Georgia","98985","*****","87107","*****","11878","*****",
"0500000US13117","Forsyth County, Georgia","260062","*****","233992","*****","26070","*****",
"0500000US13119","Franklin County, Georgia","23840","*****","22596","*****","1244","*****",
"0500000US13121","Fulton County, Georgia","1068507","*****","982397","*****","86110","*****",
"0500000US13123","Gilmer County, Georgia","31976","*****","28137","*****","3839","*****",
"0500000US13125","Glascock County, Georgia","2913","*****","2892","39","21","39",
"0500000US13127","Glynn County, Georgia","84987","*****","78587","*****","6400","*****",
"0500000US13129","Gordon County, Georgia","58336","*****","48965","*****","9371","*****",
"0500000US13131","Grady County, Georgia","26056","*****","22690","*****","3366","*****",
"0500000US13133","Greene County, Georgia","19586","*****","18226","*****","1360","*****",
"0500000US13135","Gwinnett County, Georgia","966972","*****","742154","*****","224818","*****",
"0500000US13137","Habersham County, Georgia","46948","*****","39633","*****","7315","*****",
"0500000US13139","Hall County, Georgia","208395","*****","148809","*****","59586","*****",
"0500000US13141","Hancock County, Georgia","8630","*****","8575","45","55","45",
"0500000US13143","Haralson County, Georgia","30720","*****","30131","*****","589","*****",
"0500000US13145","Harris County, Georgia","35509","*****","33852","*****","1657","*****",
"0500000US13147","Hart County, Georgia","26484","*****","25434","*****","1050","*****",
"0500000US13149","Heard County, Georgia","11616","*****","11314","*****","302","*****",
"0500000US13151","Henry County, Georgia","245417","*****","225797","*****","19620","*****",
"0500000US13153","Houston County, Georgia","166902","*****","154674","*****","12228","*****",
"0500000US13155","Irwin County, Georgia","9385","*****","8727","*****","658","*****",
"0500000US13157","Jackson County, Georgia","80640","*****","72651","*****","7989","*****",
"0500000US13159","Jasper County, Georgia","15345","*****","14606","*****","739","*****",
"0500000US13161","Jeff Davis County, Georgia","14838","*****","12805","*****","2033","*****",
"0500000US13163","Jefferson County, Georgia","15468","*****","14947","*****","521","*****",
"0500000US13165","Jenkins County, Georgia","8674","*****","8309","228","365","228",
"0500000US13167","Johnson County, Georgia","9192","*****","8998","94","194","94",
"0500000US13169","Jones County, Georgia","28526","*****","27955","*****","571","*****",
"0500000US13171","Lamar County, Georgia","19098","*****","18939","269","159","269",
"0500000US13173","Lanier County, Georgia","10094","*****","9415","*****","679","*****",
"0500000US13175","Laurens County, Georgia","49619","*****","48089","*****","1530","*****",
"0500000US13177","Lee County, Georgia","33337","*****","32260","*****","1077","*****",
"0500000US13179","Liberty County, Georgia","66826","*****","58528","*****","8298","*****",
"0500000US13181","Lincoln County, Georgia","7773","*****","7670","*****","103","*****",
"0500000US13183","Long County, Georgia","17512","*****","15280","*****","2232","*****",
"0500000US13185","Lowndes County, Georgia","119055","*****","110886","*****","8169","*****",
"0500000US13187","Lumpkin County, Georgia","33931","*****","32015","*****","1916","*****",
"0500000US13189","McDuffie County, Georgia","21687","*****","20910","*****","777","*****",
"0500000US13191","McIntosh County, Georgia","11187","*****","10905","*****","282","*****",
"0500000US13193","Macon County, Georgia","11953","*****","11429","*****","524","*****",
